### DATA:
#
# 566
#      Q             I(Q)           Error     
4.10816179E-02  2.66378185E-01  1.33063270E-02
4.15856868E-02  2.71438417E-01  1.33736601E-02
4.20897557E-02  2.51764705E-01  1.31725297E-02
4.25938247E-02  2.73700043E-01  1.33510236E-02
4.30978936E-02  2.82639959E-01  1.31464834E-02
4.36019625E-02  2.33566189E-01  1.30963120E-02
4.41060315E-02  2.38772362E-01  1.28916800E-02
4.46101004E-02  2.35183138E-01  1.26841348E-02
4.51141693E-02  2.57367967E-01  1.29722422E-02
4.56182382E-02  2.51624737E-01  1.27392474E-02
4.61223072E-02  2.52073993E-01  1.27574438E-02
4.66263761E-02  2.31377533E-01  1.25169960E-02
4.71304450E-02  2.63320615E-01  1.25293449E-02
4.76345140E-02  2.36992920E-01  1.24980110E-02
4.81385829E-02  2.38307439E-01  1.22218948E-02
4.86426518E-02  2.22015242E-01  1.21345224E-02
4.91467208E-02  2.38437240E-01  1.20337227E-02
4.96507897E-02  2.16516592E-01  1.17949062E-02
5.01548586E-02  2.09424543E-01  1.17929163E-02
5.06589275E-02  2.34994120E-01  1.17054686E-02
5.11629965E-02  2.15320760E-01  1.15452191E-02
5.16670654E-02  2.29439134E-01  1.14340309E-02
5.21711343E-02  1.98141813E-01  1.12801754E-02
5.26752033E-02  2.09521544E-01  1.12549391E-02
5.31792722E-02  2.19888995E-01  1.10980405E-02
5.36833411E-02  2.09023241E-01  1.11049499E-02
5.41874101E-02  2.16571838E-01  1.09375696E-02
5.46914790E-02  2.09817443E-01  1.09131605E-02
5.51955479E-02  2.30531147E-01  1.10529448E-02
5.56996169E-02  2.33348263E-01  1.08973137E-02
5.62036858E-02  2.16117011E-01  1.07743165E-02
5.67077547E-02  2.17151254E-01  1.05714469E-02
5.72118236E-02  2.08577059E-01  1.06490094E-02
5.77158926E-02  2.02756066E-01  1.04699449E-02
5.82199615E-02  2.07167000E-01  1.04534553E-02
5.87240304E-02  1.85360152E-01  1.03157544E-02
5.92280994E-02  2.08831969E-01  1.03310748E-02
5.97321683E-02  1.93708039E-01  1.01832706E-02
6.02362372E-02  1.77307867E-01  1.01265027E-02
6.07403062E-02  1.87338699E-01  1.00631295E-02
6.12443751E-02  2.04273327E-01  1.01582354E-02
6.17484440E-02  1.72564025E-01  9.90476063E-03
6.22525130E-02  1.91647583E-01  9.93115620E-03
6.27565819E-02  1.82261885E-01  9.81358461E-03
6.32606508E-02  2.05914693E-01  9.90093803E-03
6.37647197E-02  1.82679761E-01  9.71238668E-03
6.42687887E-02  1.75551430E-01  9.70770652E-03
6.47728576E-02  1.73422456E-01  9.61902485E-03
6.52769265E-02  1.82081640E-01  9.61266388E-03
6.57809955E-02  1.95118511E-01  9.66951269E-03
6.62850644E-02  1.64156906E-01  9.44496114E-03
6.67891333E-02  1.86502449E-01  9.53610594E-03
6.72932023E-02  1.74491428E-01  9.47815898E-03
6.77972712E-02  1.83649182E-01  9.42219144E-03
6.83013401E-02  1.68924203E-01  9.32547886E-03
6.88054090E-02  1.70777439E-01  9.30903285E-03
6.93094780E-02  1.61256571E-01  9.24402772E-03
6.98135469E-02  1.48891738E-01  9.08968982E-03
7.03176158E-02  1.76647026E-01  9.21056739E-03
7.08216848E-02  1.56124465E-01  9.11829210E-03
7.13257537E-02  1.42142792E-01  9.01897109E-03
7.18298226E-02  1.57005216E-01  9.04746231E-03
7.23338916E-02  1.55903812E-01  9.03495116E-03
7.28379605E-02  1.55273194E-01  8.96978335E-03
7.33420294E-02  1.51987651E-01  8.97442378E-03
7.38460984E-02  1.38140944E-01  9.09198340E-03
7.43501673E-02  1.54103765E-01  9.37801519E-03
7.48542362E-02  1.50428943E-01  9.33194747E-03
7.53583051E-02  1.53484850E-01  9.39343704E-03
7.58623741E-02  1.37992569E-01  9.39059999E-03
7.63664430E-02  1.57895512E-01  9.45294736E-03
7.68705119E-02  1.48978960E-01  9.50990369E-03
7.73745809E-02  1.44275273E-01  9.54508469E-03
7.78786498E-02  1.39296648E-01  9.50993451E-03
7.83827187E-02  1.48962334E-01  9.57469468E-03
7.88867877E-02  1.33104379E-01  9.55243167E-03
7.93908566E-02  1.45573723E-01  9.60536988E-03
7.98949255E-02  1.04921158E-01  9.45525328E-03
8.03989945E-02  1.25874243E-01  9.52349625E-03
8.09030634E-02  1.41984347E-01  9.70226433E-03
8.14071323E-02  1.25289500E-01  9.56702446E-03
8.19112012E-02  1.23773561E-01  9.55330666E-03
8.24152702E-02  1.14025557E-01  9.55916350E-03
8.29193391E-02  1.23595374E-01  9.61418022E-03
8.34234080E-02  1.46353579E-01  9.76747916E-03
8.39274770E-02  1.16516547E-01  9.60043605E-03
8.44315459E-02  1.31728685E-01  9.59655597E-03
8.49356148E-02  1.34288221E-01  9.69119700E-03
8.54396838E-02  1.26909036E-01  9.57384956E-03
8.59437527E-02  1.09827656E-01  9.49342054E-03
8.64478216E-02  1.38250060E-01  9.63581711E-03
8.69518905E-02  1.30267860E-01  9.51966740E-03
8.74559595E-02  1.35302828E-01  9.63210614E-03
8.79600284E-02  1.11361587E-01  9.45880309E-03
8.84640973E-02  1.26451661E-01  9.55572700E-03
8.89681663E-02  1.08229192E-01  9.32814349E-03
8.94722352E-02  1.05592318E-01  9.37946682E-03
8.99763041E-02  1.16815062E-01  9.45872523E-03
9.04803731E-02  1.24694666E-01  9.46903273E-03
9.09844420E-02  1.08505676E-01  9.36488507E-03
9.14885109E-02  1.06137150E-01  9.25211869E-03
9.19925799E-02  1.06507189E-01  9.31830739E-03
9.24966488E-02  9.81620303E-02  9.21831682E-03
9.30007177E-02  1.06633981E-01  9.26331523E-03
9.35047866E-02  1.06020675E-01  9.24820217E-03
9.40088556E-02  1.10642245E-01  9.20883553E-03
9.45129245E-02  9.29032188E-02  9.19582143E-03
9.50169934E-02  1.01639605E-01  9.21046898E-03
9.55210624E-02  1.10714968E-01  9.13433452E-03
9.60251313E-02  1.05017236E-01  9.17357786E-03
9.65292002E-02  1.12713600E-01  9.15777246E-03
9.70332692E-02  9.87118066E-02  9.11186148E-03
9.75373381E-02  8.42404686E-02  9.01525114E-03
9.80414070E-02  1.01848282E-01  9.06552308E-03
9.85454759E-02  7.82376597E-02  8.98617228E-03
9.90495449E-02  9.46114464E-02  8.95916885E-03
9.95536138E-02  8.57525524E-02  8.99234343E-03
1.00057683E-01  9.88659864E-02  8.92536301E-03
1.00561752E-01  8.16840674E-02  8.86126654E-03
1.01065821E-01  9.07722919E-02  8.93867811E-03
1.01569890E-01  8.89240809E-02  8.86681774E-03
1.02073958E-01  8.92357431E-02  8.85790491E-03
1.02578027E-01  9.16461223E-02  8.83580292E-03
1.03082096E-01  8.42938675E-02  8.82059136E-03
1.03586165E-01  8.88546896E-02  8.87689559E-03
1.04090234E-01  8.70625256E-02  8.79567503E-03
1.04594303E-01  8.65660861E-02  8.71747475E-03
1.05098372E-01  8.08911973E-02  8.73418337E-03
1.05602441E-01  8.15048635E-02  8.70191727E-03
1.06106510E-01  8.21804836E-02  8.79523787E-03
1.06610579E-01  8.47446890E-02  8.64097247E-03
1.07114648E-01  6.68881119E-02  8.61278402E-03
1.07618717E-01  7.59600340E-02  8.64679246E-03
1.08122786E-01  9.18981123E-02  8.69302796E-03
1.08626855E-01  9.39781114E-02  8.76693192E-03
1.09130923E-01  8.68347112E-02  8.58833995E-03
1.09634992E-01  8.34051655E-02  8.64796507E-03
1.10139061E-01  7.54470880E-02  8.54665932E-03
1.10643130E-01  8.07390930E-02  8.59564962E-03
1.11147199E-01  8.30966441E-02  8.55909465E-03
1.11651268E-01  9.61529198E-02  8.58493964E-03
1.12155337E-01  8.89759635E-02  8.56296586E-03
1.12659406E-01  7.71234870E-02  8.43888274E-03
1.13163475E-01  8.28382722E-02  8.46048543E-03
1.13667544E-01  6.16903945E-02  8.36536166E-03
1.14171613E-01  7.84570623E-02  8.43789197E-03
1.14675682E-01  8.27007351E-02  8.49080582E-03
1.15179751E-01  6.69694867E-02  8.32962456E-03
1.15683820E-01  8.73112903E-02  8.46001403E-03
1.16187889E-01  7.94022545E-02  8.38401921E-03
1.16691957E-01  6.59503264E-02  8.28465242E-03
1.17196026E-01  6.85930940E-02  8.36052472E-03
1.17700095E-01  8.37423530E-02  8.30819779E-03
1.18204164E-01  7.59339889E-02  8.30691318E-03
1.18708233E-01  6.48464554E-02  8.26606627E-03
1.19212302E-01  7.57554493E-02  8.24840232E-03
1.19716371E-01  7.39407076E-02  8.28882476E-03
1.20220440E-01  7.63367027E-02  8.19679590E-03
1.20724509E-01  6.15601337E-02  8.14426480E-03
1.21228578E-01  6.04158859E-02  8.13472772E-03
1.21732647E-01  6.89088956E-02  8.11562211E-03
1.22236716E-01  7.00464823E-02  8.20230849E-03
1.22740785E-01  7.24671638E-02  8.12326886E-03
1.23244854E-01  7.91220357E-02  8.18393052E-03
1.23748922E-01  6.63809864E-02  8.08510465E-03
1.24252991E-01  7.56024073E-02  8.03114950E-03
1.24757060E-01  5.92859408E-02  8.07854899E-03
1.25261129E-01  6.40342825E-02  8.06771602E-03
1.25765198E-01  6.04029243E-02  8.02008638E-03
1.26269267E-01  5.83844434E-02  7.92500657E-03
1.26773336E-01  6.31029512E-02  7.94340226E-03
1.27277405E-01  5.57083926E-02  7.98121981E-03
1.27781474E-01  5.60131114E-02  7.95932589E-03
1.28285543E-01  6.19616255E-02  7.98441166E-03
1.28789612E-01  6.09430525E-02  7.87029859E-03
1.29293681E-01  6.56377909E-02  8.01574116E-03
1.29797750E-01  6.72739639E-02  7.97877428E-03
1.30301819E-01  6.08038937E-02  7.89594237E-03
1.30805888E-01  6.21948813E-02  7.85474611E-03
1.31309956E-01  6.07767661E-02  8.03554816E-03
1.31814025E-01  6.81358429E-02  8.39069728E-03
1.32318094E-01  4.84077444E-02  8.28536709E-03
1.32822163E-01  4.44696429E-02  8.41474074E-03
1.33326232E-01  4.34801634E-02  8.50175912E-03
1.33830301E-01  5.84912929E-02  8.61263804E-03
1.34334370E-01  5.20751187E-02  8.82793249E-03
1.34838439E-01  5.16759398E-02  8.76376516E-03
1.35342508E-01  6.18623465E-02  8.93884994E-03
1.35846577E-01  5.71060718E-02  9.04582945E-03
1.36350646E-01  6.28633246E-02  9.05050540E-03
1.36854715E-01  7.22783498E-02  9.21852701E-03
1.37358784E-01  5.16082524E-02  9.03242410E-03
1.37862853E-01  5.57289283E-02  9.27847010E-03
1.38366921E-01  6.07749685E-02  9.27513284E-03
1.38870990E-01  6.41325849E-02  9.31776120E-03
1.39375059E-01  5.86206959E-02  9.31356339E-03
1.39879128E-01  5.00752528E-02  9.14850679E-03
1.40383197E-01  5.07254096E-02  9.34631427E-03
1.40887266E-01  4.26042830E-02  9.18132934E-03
1.41391335E-01  4.95508184E-02  8.95125880E-03
1.41895404E-01  6.04872126E-02  8.73246123E-03
1.42399473E-01  5.06174585E-02  8.43044488E-03
1.42903542E-01  5.75843309E-02  8.51674234E-03
1.43407611E-01  6.32707635E-02  8.32327159E-03
1.43911680E-01  6.34676174E-02  8.30129783E-03
1.44415749E-01  5.07046470E-02  8.12338339E-03
1.44919818E-01  6.27717048E-02  8.07967720E-03
1.45423886E-01  4.96165847E-02  8.02565117E-03
1.45927955E-01  5.32695221E-02  7.94379259E-03
1.46432024E-01  4.96170602E-02  7.89686943E-03
1.46936093E-01  4.26148949E-02  7.76216283E-03
1.47440162E-01  4.23577293E-02  7.75062148E-03
1.47944231E-01  3.48236464E-02  7.69771043E-03
1.48448300E-01  5.25432534E-02  7.72894650E-03
1.48952369E-01  4.56403788E-02  7.74747185E-03
1.49456438E-01  4.21009798E-02  7.64804534E-03
1.49960507E-01  4.79599018E-02  7.67580330E-03
1.50464576E-01  5.44970958E-02  7.67191454E-03
1.50968645E-01  3.39047791E-02  7.53674831E-03
1.51472714E-01  2.79417285E-02  7.59213511E-03
1.51976783E-01  4.45147572E-02  7.53173316E-03
1.52480852E-01  4.34899630E-02  7.59581739E-03
1.52984920E-01  4.98320375E-02  7.62089124E-03
1.53488989E-01  3.70493443E-02  7.42345102E-03
1.53993058E-01  3.11891257E-02  7.54371878E-03
1.54497127E-01  4.25888903E-02  7.45535135E-03
1.55001196E-01  4.05123719E-02  7.50386476E-03
1.55505265E-01  4.05686286E-02  7.52449146E-03
1.56009334E-01  4.35451479E-02  7.36857833E-03
1.56513403E-01  3.65765680E-02  7.40833412E-03
1.57017472E-01  4.58108372E-02  7.39570679E-03
1.57521541E-01  3.88141797E-02  7.42314402E-03
1.58025610E-01  4.48827060E-02  7.43186936E-03
1.58529679E-01  3.66347758E-02  7.30137402E-03
1.59033748E-01  4.84745414E-02  7.50007139E-03
1.59537817E-01  4.20985773E-02  7.27195140E-03
1.60041885E-01  4.45632905E-02  7.37494352E-03
1.60545954E-01  3.19998035E-02  7.25369640E-03
1.61050023E-01  3.32545695E-02  7.25810964E-03
1.61554092E-01  4.13572301E-02  7.33182009E-03
1.62058161E-01  4.41489105E-02  7.25762411E-03
1.62562230E-01  3.46445752E-02  7.31933523E-03
1.63066299E-01  4.43986301E-02  7.21227194E-03
1.63570368E-01  3.81326519E-02  7.25719253E-03
1.64074437E-01  4.42976859E-02  7.24534859E-03
1.64578506E-01  3.20823057E-02  7.15483746E-03
1.65082575E-01  4.30714165E-02  7.29371842E-03
1.65586644E-01  3.07136503E-02  7.10404982E-03
1.66090713E-01  4.88113566E-02  7.17982401E-03
1.66594782E-01  3.09905698E-02  7.09876172E-03
1.67098851E-01  4.04658755E-02  7.16065899E-03
1.67602919E-01  3.12410476E-02  7.14834466E-03
1.68106988E-01  4.91341453E-02  7.12007919E-03
1.68611057E-01  3.01018032E-02  7.06821483E-03
1.69115126E-01  4.44503799E-02  7.15505789E-03
1.69619195E-01  3.39390508E-02  7.05609313E-03
1.70123264E-01  4.81333817E-02  7.19976712E-03
1.70627333E-01  4.53760018E-02  6.99859952E-03
1.71131402E-01  3.53382239E-02  7.11520988E-03
1.71635471E-01  3.90475587E-02  7.04668194E-03
1.72139540E-01  4.47119907E-02  7.08275747E-03
1.72643609E-01  3.35574963E-02  7.00926559E-03
1.73147678E-01  2.93294894E-02  6.85737791E-03
1.73651747E-01  3.24821763E-02  7.03603147E-03
1.74155816E-01  2.98618966E-02  6.93527699E-03
1.74659884E-01  4.50622292E-02  7.00312795E-03
1.75163953E-01  4.11559384E-02  7.01195594E-03
1.75668022E-01  3.54772084E-02  6.89490853E-03
1.76172091E-01  2.96033394E-02  6.97930513E-03
1.76676160E-01  3.17594757E-02  6.85058683E-03
1.77180229E-01  3.89720450E-02  6.89401213E-03
1.77684298E-01  3.52575684E-02  6.92769402E-03
1.78188367E-01  2.72829105E-02  6.86541453E-03
1.78692436E-01  2.13795673E-02  6.90215417E-03
1.79196505E-01  3.71049945E-02  6.79637265E-03
1.79700574E-01  2.08660628E-02  6.78490419E-03
1.80204643E-01  2.90873780E-02  6.80494626E-03
1.80708712E-01  3.07840458E-02  6.84299647E-03
1.81212781E-01  3.32360138E-02  6.90597880E-03
1.81716849E-01  3.20185305E-02  6.70217419E-03
1.82220918E-01  4.12249951E-02  6.86328935E-03
1.82724987E-01  4.01310556E-02  6.82051296E-03
1.83229056E-01  2.73592856E-02  6.72067900E-03
1.83733125E-01  2.72287110E-02  6.75237186E-03
1.84237194E-01  3.57167763E-02  6.73843836E-03
1.84741263E-01  3.37079984E-02  6.77520075E-03
1.85245332E-01  2.33919249E-02  6.69960055E-03
1.85749401E-01  2.69868095E-02  6.68234663E-03
1.86253470E-01  3.57039870E-02  6.73654179E-03
1.86757539E-01  2.49459226E-02  6.65769128E-03
1.87261608E-01  2.20119045E-02  6.68148639E-03
1.87765677E-01  3.27364058E-02  6.71051836E-03
1.88269746E-01  2.88518757E-02  6.62073172E-03
1.88773815E-01  3.33356561E-02  6.69163217E-03
1.89277883E-01  2.90850059E-02  6.63095438E-03
1.89781952E-01  3.07445565E-02  6.69957685E-03
1.90286021E-01  1.14708643E-02  6.46597890E-03
1.90790090E-01  3.83295364E-02  6.66130346E-03
1.91294159E-01  2.92998295E-02  6.61905693E-03
1.91798228E-01  3.22656817E-02  6.60981026E-03
1.92302297E-01  3.58545004E-02  6.66238728E-03
1.92806366E-01  3.88652826E-02  6.57643367E-03
1.93310435E-01  3.15628927E-02  6.59301437E-03
1.93814504E-01  3.20972045E-02  6.60011982E-03
1.94318573E-01  3.02141593E-02  6.57498354E-03
1.94822642E-01  2.53101517E-02  6.54395941E-03
1.95326711E-01  2.11206233E-02  6.45320014E-03
1.95830780E-01  2.03336498E-02  6.50154789E-03
1.96334848E-01  3.37902566E-02  6.57753768E-03
1.96838917E-01  2.69613297E-02  6.42734280E-03
1.97342986E-01  3.26859341E-02  6.56865406E-03
1.97847055E-01  1.57863031E-02  6.39234339E-03
1.98351124E-01  3.83805856E-02  6.59139834E-03
1.98855193E-01  3.21442812E-02  6.48100647E-03
1.99359262E-01  2.28109274E-02  6.39393917E-03
1.99863331E-01  1.92190857E-02  6.43573899E-03
2.00367400E-01  2.32481716E-02  6.46310858E-03
2.00871469E-01  2.88510085E-02  6.48325266E-03
2.01375538E-01  2.88208122E-02  6.36489662E-03
2.01879607E-01  1.68566325E-02  6.37188682E-03
2.02383676E-01  2.39037372E-02  6.40351026E-03
2.02887745E-01  1.44732142E-02  6.31819738E-03
2.03391814E-01  3.26353258E-02  6.42575091E-03
2.03895882E-01  2.98608074E-02  6.38224175E-03
2.04399951E-01  3.97506023E-02  6.55266149E-03
2.04904020E-01  3.36004349E-02  6.51213973E-03
2.05408089E-01  3.09002132E-02  6.52729221E-03
2.05912158E-01  2.69584791E-02  6.48580424E-03
2.06416227E-01  2.12210926E-02  6.46930274E-03
2.06920296E-01  2.98648722E-02  6.60700403E-03
2.07424365E-01  3.57615539E-02  6.61452871E-03
2.07928434E-01  2.25341768E-02  6.50760023E-03
2.08432503E-01  2.00434683E-02  6.59023238E-03
2.08936572E-01  2.81631579E-02  6.65145641E-03
2.09440641E-01  3.05060850E-02  6.66493890E-03
2.09944710E-01  2.23722767E-02  6.54649134E-03
2.10448779E-01  2.92633766E-02  6.57227252E-03
2.10952847E-01  2.35037873E-02  6.56224077E-03
2.11456916E-01  1.47089582E-02  6.51171302E-03
2.11960985E-01  4.06760448E-02  6.67101030E-03
2.12465054E-01  3.10163625E-02  6.52586893E-03
2.12969123E-01  2.16927501E-02  6.54795079E-03
2.13473192E-01  2.86630565E-02  6.54861191E-03
2.13977261E-01  2.78163644E-02  6.58434009E-03
2.14481330E-01  1.53888164E-02  6.45537231E-03
2.14985399E-01  1.46424732E-02  6.39429384E-03
2.15489468E-01  1.93132989E-02  6.45516712E-03
2.15993537E-01  2.39817233E-02  6.41464520E-03
2.16497606E-01  2.77529358E-02  6.44608783E-03
2.17001675E-01  2.13877163E-02  6.39256728E-03
2.17505744E-01  1.39406550E-02  6.32211432E-03
2.18009812E-01  1.40224443E-02  6.35855074E-03
2.18513881E-01  2.80986759E-02  6.32397816E-03
2.19017950E-01  2.11545073E-02  6.28777477E-03
2.19522019E-01  2.64072485E-02  6.27794489E-03
2.20026088E-01  1.72160831E-02  6.26331057E-03
2.20530157E-01  2.49295848E-02  6.32289506E-03
2.21034226E-01  2.81099908E-02  6.19433433E-03
2.21538295E-01  2.91009804E-02  6.25851686E-03
2.22042364E-01  2.26165359E-02  6.23376632E-03
2.22546433E-01  2.16097531E-02  6.19854496E-03
2.23050502E-01  2.36243236E-02  6.19429620E-03
2.23554571E-01  2.59056964E-02  6.13945061E-03
2.24058640E-01  1.49071069E-02  6.19544990E-03
2.24562709E-01  1.67086663E-02  6.09862885E-03
2.25066778E-01  3.16341358E-02  6.19478586E-03
2.25570846E-01  2.25088698E-02  6.08263718E-03
2.26074915E-01  4.00188852E-02  6.23516549E-03
2.26578984E-01  2.95118156E-02  6.18545149E-03
2.27083053E-01  2.88401324E-02  6.14000312E-03
2.27587122E-01  2.79596431E-02  6.10653532E-03
2.28091191E-01  3.09226339E-02  6.14748950E-03
2.28595260E-01  2.65233860E-02  6.12093796E-03
2.29099329E-01  3.01537998E-02  6.11375789E-03
2.29603398E-01  1.77974949E-02  5.98601015E-03
2.30107467E-01  2.18616424E-02  6.08995989E-03
2.30611536E-01  2.11387903E-02  6.02643772E-03
2.31115605E-01  1.90374778E-02  6.08540349E-03
2.31619674E-01  2.08455687E-02  6.03313172E-03
2.32123743E-01  1.63659281E-02  5.95280170E-03
2.32627811E-01  1.50091077E-02  6.01343049E-03
2.33131880E-01  2.59066273E-02  6.01613166E-03
2.33635949E-01  1.61737076E-02  6.03798584E-03
2.34140018E-01  1.70687099E-02  5.95177615E-03
2.34644087E-01  1.32719929E-02  5.93549060E-03
2.35148156E-01  1.94539003E-02  5.99878975E-03
2.35652225E-01  2.18551366E-02  5.94966714E-03
2.36156294E-01  2.88098442E-02  6.00654811E-03
2.36660363E-01  2.94322098E-02  5.98728700E-03
2.37164432E-01  1.25211766E-02  5.90860891E-03
2.37668501E-01  9.69353456E-03  5.94958209E-03
2.38172570E-01  1.93584160E-02  5.88524909E-03
2.38676639E-01  1.29560468E-02  6.06954011E-03
2.39180708E-01  1.00203673E-02  6.16928484E-03
2.39684776E-01  1.46278375E-02  6.31506909E-03
2.40188845E-01  1.33878360E-02  6.40852290E-03
2.40692914E-01  2.52778204E-02  6.43036530E-03
2.41196983E-01  2.43323965E-02  6.61132551E-03
2.41701052E-01  2.78810123E-02  6.60748311E-03
2.42205121E-01  2.20872773E-02  6.64668026E-03
2.42709190E-01  1.27502781E-02  6.57615624E-03
2.43213259E-01  2.08525106E-02  6.58318345E-03
2.43717328E-01  3.00162989E-02  6.79347931E-03
2.44221397E-01  2.03807218E-02  6.63996899E-03
2.44725466E-01  1.80095438E-02  6.66076810E-03
2.45229535E-01  2.04192792E-02  6.62425718E-03
2.45733604E-01  1.57101177E-02  6.62419581E-03
2.46237673E-01  2.64971204E-02  6.78949557E-03
2.46741742E-01  2.11886675E-02  6.63618201E-03
2.47245810E-01  2.78581776E-02  6.71478674E-03
2.47749879E-01  1.16932982E-02  6.61383352E-03
2.48253948E-01  2.56885508E-02  6.68058439E-03
2.48758017E-01  1.75113818E-02  6.54265108E-03
2.49262086E-01  1.92033078E-02  6.25815463E-03
2.49766155E-01  1.46799155E-02  6.26260422E-03
2.50270224E-01  1.82178120E-02  6.18481424E-03
2.50774293E-01  2.18550472E-02  6.13355457E-03
2.51278362E-01  1.59369861E-02  6.07675171E-03
2.51782431E-01  1.47965138E-02  5.97311097E-03
2.52286500E-01  2.00967228E-02  6.05540177E-03
2.52790569E-01  1.00124625E-02  5.96923148E-03
2.53294638E-01  2.02902434E-02  6.01825482E-03
2.53798707E-01  1.21605855E-02  5.93787048E-03
2.54302775E-01  2.80977048E-02  6.03678714E-03
2.54806844E-01  1.87602871E-02  5.99122457E-03
2.55310913E-01  2.92045453E-02  5.98676807E-03
2.55814982E-01  1.98090113E-02  5.92501203E-03
2.56319051E-01  2.69690729E-02  5.96649289E-03
2.56823120E-01  2.07419336E-02  5.92778873E-03
2.57327189E-01  1.43837289E-02  5.93388156E-03
2.57831258E-01  1.37585633E-02  5.81791757E-03
2.58335327E-01  2.76148837E-02  5.94190598E-03
2.58839396E-01  2.06407270E-02  5.87525820E-03
2.59343465E-01  2.74098219E-02  5.91464398E-03
2.59847534E-01  1.86805361E-02  5.90044964E-03
2.60351603E-01  1.43946173E-02  5.73849185E-03
2.60855672E-01  1.47471636E-02  5.83529544E-03
2.61359741E-01  1.30503462E-02  5.77604851E-03
2.61863809E-01  1.80092533E-02  5.81472508E-03
2.62367878E-01  1.57972252E-02  5.76497361E-03
2.62871947E-01  2.38270262E-02  5.80536655E-03
2.63376016E-01  2.53141243E-02  5.85144290E-03
2.63880085E-01  2.10261351E-02  5.81190728E-03
2.64384154E-01  2.56722828E-02  5.75605209E-03
2.64888223E-01  1.93153689E-02  5.78291545E-03
2.65392292E-01  1.68265962E-02  5.73943248E-03
2.65896361E-01  1.71100715E-02  5.78108724E-03
2.66400430E-01  1.64040606E-02  5.73169523E-03
2.66904499E-01  2.12481576E-02  5.74409195E-03
2.67408568E-01  1.78144894E-02  5.71548864E-03
2.67912637E-01  5.23294685E-03  5.64378433E-03
2.68416706E-01  9.72429807E-03  5.67746150E-03
2.68920774E-01  1.86140858E-02  5.67572608E-03
2.69424843E-01  1.94297450E-02  5.71855141E-03
2.69928912E-01  7.60531390E-03  5.65354264E-03
2.70432981E-01  1.92765008E-02  5.70819200E-03
2.70937050E-01  1.79385080E-02  5.64961905E-03
2.71441119E-01  2.37125288E-02  5.69071948E-03
2.71945188E-01  2.42065311E-02  5.70888395E-03
2.72449257E-01  1.54899286E-02  5.63109616E-03
2.72953326E-01  1.79954029E-02  5.68133871E-03
2.73457395E-01  8.69247327E-03  5.58035785E-03
2.73961464E-01  1.31719549E-02  5.62215349E-03
2.74465533E-01  9.85126783E-03  5.60142218E-03
